tweet,label
teriak teriak ganti presidengimana pulang kampung kereta apibagus stasiun keretakereta api bagus ber ac semuacoba 4 yg lalubanyak copetnyaaahh byk calonyaaahh,anger
fadli zhon relepansi nya alas carimisalnya uu terorisme yg godok dpr bego,anger
gapapaaaa gue udah usaha sblm lebaran tau tp dospem negri pas tgl tgl sidang  kering air mata,sadness
case yg sy kena tipu account saldo gopay sy hangus  tingkat security lg spy g jadi,sadness
yeeeaaayyy siap2 lebaran mamak klaten alhamdulillah  swiss-belboutique yogyakarta in gondokusuman daerah istimewa yogyakarta,happy
temen bantuin bungkus kado istri hadiah ultah nikah suruh selip quote romantis ahli hati mering tau,sadness
hibur baca deh trus baca twit2 receh oldmoneygakngerasain  hidupque remah rangginang manusia makan kiefsi doang oge meni hayang pamer story hahaha  aque maloo,happy
yg sapa sobat misquen asik asik aja nyala balek damai gampang yah hebat uiy,happy
oldmoneygakngerasain nongkrong rumah ama temen2 motor teriakin woy standaar pas orang nengok sembunyi,happy
yazidi negara yahudi kuat pilih  ganti agama  bunuh budak singkir yahudi kuat suka survival bg mrk tp mrk tdk,fear
ya gimana ya lin coba deh mbok pikir aja km sbnre msh sayang bgt mantan trs jg smpe dtk msh laku km pas msh jd pacar mu jd pupuk nek gt,sadness
coba  market prediksi kondisi ekonomi depan kondisi politik isu2 sdh,fear
mak lampir dibully berantas nyamuk tuntas gagal selamat sang kuasa tampil gicuuuuu  aaahhhh,anger
mak lampir dibully berantas nyamuk tuntas gagal selamat sang kuasa tampil gicuuuuu  aaahhhh,anger
saking sibuk lupa jam 4 mv rilis iya sibuk sibuk nyari sibuk baca ebook heran accounting ga kerja,sadness
 jakarta diacak2  klo pilih pimpin yg tdk mampu samasekali warga yg tanggung derita,anger
lamban jalan terik siang perut tahan izin makan gin banget ya nggak puasa serasa puasa sahur temen kantor puasa,sadness
izin bincang beliau jawab senyum cerah wibawa iya mbak gimana coba cerita dulu drngan ramah teman cerita lebar tiket jadwal uas reschedule,happy
 ga kena wo langgar nya org bubar lg aja persepakbolaan indonesia kalo mafia nya musnah,anger
nyari capung bareng temen pakai sapu capung capung tusuk lidi bakar rame rame makan bikin sehat oldmoneygakngerasain,happy
sih kejadian2 yg bikin bong nyinyir habis2an gub indonesia ehh ujung2nya kerja gub usut tuntassss,anger
jaman putih abu ngebet banget ken cepet kuliah eh pas udah kuliah mikir berat ngebet ken nikah  recehkantwitter,sadness
hai rakyat  geruduglah kantor media pukul wartawannya sila langgar hukum,anger
beliau sana dengar sembari senyum cerita potong orang masuk tanda tangan ujung inti boleh dua uji duluan beliau tertawa wibawa teduh,happy
bangun tidur dapet kabar temen terima kerja aja sujud syukur neng banget gatau lebay yak  bep nyari kerja iya susah  imma proud friend,happy
manusia dengki buruk kayak loe rusak negara bangga aktivis bego bubarin golkar target sopir doang kendara politik rajalela,anger
jamaah masjid al tsar  nasi tumpeng ayam matang aji tafsir masjid al tsar aju aya aya wae ramadhan berkah,happy
sampe  wo hianati kasih hati jantung udah kasih kuota tiket rusuh organisir wo lagikelakuan nya udh kaya saudara biru barat,anger
beli mesin cuci best denki central park sdh instalaai senin 4 jun 2018 jam 10-an skrg gak hubung,anger
komprenya kelompok jam kah asa kelompok minggu kemarin maju sebentar gasampe jam uda jam bikin degdegan woii,fear
terima kasih temen2 basis  yg sedia luang panitia moga allah swt senantiasa rezeki yg halal berkah aamiin,happy
alumni praktek kampus ijin harusnyakan ijin krn alumnus pakai fasilitas negara tuk penting tahu otoritas kampus,anger
cocok jadwal telah besok uji jam 2 mba yuyun ya beliau alhamdulillah ya allah lega ndak reschedule  fix salim tangan si berterimakasih banget,happy
percaya dik sakit lupa bawa kacamata pustaka nempel-nempel dah muka gue monitor,sadness
pagi nonton infotainment bom brkt gawe kris hatta   aja ganteng ditinggalin ama hilda bang billy gak ganteng gw  astagfirullah ngelus dada,sadness
wagelaseh cuti tolak 135 org eug yg blm rumah lu sih pong libur ga langsung kabur,sadness
beliau bales ngapain takut tinggal ngomong og hngg  si ku kagum beliau ngga jahat gambar rangkai tweetku beliau butuh ku temenku ngomong beliau tau tuh,happy
naaahhhh keookkk  bong terbang langit dululah jngan kutat kolam kerruh,anger
sd-smp gue yg tahu bawa artikel kait pornografi dijejerin kelas ditendangin tulang kering wali kelas gue ngga tahu ,happy
yaallahsmoga 2019 tdk 2 manusia super hero dpr,fear
timpang sosial picak mata lu kaum kampret model kau memutarbalikan fakta tolol mikirnya,anger
engga 24 jam allah udah kasih masalah buru buruk sangka astagfirullahalazim maafin dian ya allah,sadness
sih mau bri transfer bank via bri mobile serius gak sih layan konsumen,anger
cmiiw konotasi matematis lekat benar-salah tidak kompromi matematikawan ya mesti toleran non-assuming ragu bukti sahih--lay,anger
pancing bodohnyakan rizik bangsat cabul salah ga kaum kampret model kau bain takut ga msk surga otak dimane mikirnya cb,anger
terkadang kabar hati tenang diri peduli asa kau hilang dari doa kau lenyap dengar kabar apa dari,sadness
jg rancang skenario surprise istri jamin istri happy banget aja happy banget  kayak cocok tim kreatif acara2 reality show unsur2 romantis2nya program lamar cinta putus gak deh,happy
parpol apasaja yg sukung hrs capres otak kader miring kalah politik terkadang tdk bs hitung dg matematis tp dg modal si hrs bs kalah joko widodo,anger
masuk artikel cetak media lupa edisi alhamdulillah tulis menang lomba rangka sehat jiwa dunia kak,happy
iya e mas mentingin ngaji ngejar khatam ndak ngabarin halo ngapain kalo bahan biar kuat sakit banget mahmas ngapain ehe,sadness
kasi ga urus dgn gw salah ga bela imam mesum bela takut ga msk surga rizik aja masuk surga pake disembah2 kaum kampret kau,anger
ya allah moga kue bikin bunda kali resep google hasil kasianin ya allah soleh ultah gagal maning gagal maning,fear
intelektual muda aja nih orang pesawat becanda bawa bom sampe bikin orang panik fiestamaksimum,fear
yg pas lebaran galuh udah selesai  - alhamdulillah udah  kerja mana  - alhamdulillah udah  nikah  - alhamdulillah eumituanueh jederrrrrrr,fear
jiyeeee jiyeee jeng dom abis menang lawan kei langsung sambut hangat girl friend kimlad halaaah sandiwara,happy
hahahha pengngangguran makan demo otak minim tambah minum kencing onta lengkap deh tolol,anger
kl ga bukti ga kabur tuh bangsat cabul logika pikir orang waras cabul imam bela mampus cm krn takut ga masuk surga lu,anger
anak zaman now lulus aja pake toga un aula2 mahal lulus sd banter pisah cibodas or anyer naek bis,sadness
kereta duduk sebrangan pasang bapak2 ibu2 tidur peluk jogja sampe cirebon sampe jakarta kena sakit gula kaykanya,sadness
trus langsung diomongin selak tua cari uang ya bareng bareng suami mama mu udah ken gendong cucu ajar pas udah keluarga tau si anu una unu udah nikah si bla bli blu anak udah 2 hmm yha mlipir,sadness
lha bknnya elu imam cabul bain ama 7jt org tolol lho bayang betapa bego manusai model kau takut ga msk surga,anger
hasil bersih 10jt aja kadang asa ga kalo gaya hidup tinggi hasil 1 sih manajemen uang bagus kalo gw istri buruk sampe skrg bom kebel rumah,sadness
beli tong sampah made in jerman biar tara negara2 eropaapa hubungannyatoh dar tongsekedar wadahgak nyetarain bangsa ato masyarakat tong sampah macem gitu,anger
ya gik percaya kalo suami keluarga suami pikir nya beda dianggep berontak karna nurut suami,fear
tuju  partai tong kosong nyaring bunyi berisik miskin manfaat tuju rt  2019gantipresiden,anger
bahagiain orang bahagia yu ya bahagia orang bahagia bahagia kali lipat,happy
salah cari benar bijak basis suporter jg tmbah provokator yg anjing pantangmunsur jakmania,anger
rambut kering ngembang ikal naturally parah banget pake hair dryer kasi aja ken treatment keratin hasil bikin tekstur rambut bagus rapih,happy
oke an kali pergi hotel gak pakai mandi pakai sendal jepit udah gembel udah hotel suruh tanggadan kesel lift sana suruh tangga untung puasa mbak mbak,anger
terenyuh kagum sempat laku ragu selamat rest in peace razzan,sadness
hahhaha yg bela takut ga masuk sorga fakta logika pikir waras kl ga salah ga jg kabur kecut pdhal yg bela bejuta2 yg goblog,anger
 banyak baca novel nonton film nonton mak lampir paham isi kitab suci al-qur an nyasar   i t u,anger
ngak ngerti deh gue bisa2nya orang dunia yg diri ajah tuh udah keren t-shirt doang gila ngak tu,love
pilih jokowi golput aja pancasila yg dasar negara ikut ganti mmmmmoh,anger
org kaya kenal makan warung digratisin org biasa miskin suruh bayar gimana gak yg kaya kaya yg miskin miskin --,anger
kalo yg apal orang orang nye gak teriak rojali  tuduh yg tusuk saudara persija  persijaselamanya,anger
sepakat  sesat orang larang sholat bangun diri kafir salah satu gereja banyak nonton mak lampir lindung allaah,anger
ppdb sman 10 depok masuk berkas jam 945 pagi jam 1530 panggil manajemen file nya tugas ppdb nya info tanya meja terima berkas,anger
liga bangke emang liga indonesia alesan orang balik layar penting penting pribadi yaudah nikmat aja gaada imbas timnas liga gin gin,anger
nemuin baca yg bikin ngakak paragraf duh suka banget gua tulis,happy
pacar diputusin karna doi istiqomah konon hijrah takut neka pisah besok pasang foto gandeng cewe moga tempat neraka,anger
ya ngga ahahahaha iya kalo wiraswasta susah kadang bagus kadang mati hati banget tp untung orang istri gw keren sih toko gw jual duren lebaran jual kue pent,happy
perempuan2 yg bilang ga pacar krna dosa lsg dinikahin aja dihalalin sini biar gw suruh ngobrol yg makan atiii krna nikah gak cintaa kasi nang sndirian temenin giihh,anger
wehh ga bs gtu jg kalo ganti gtu emg transisi tp hak nya tetep ssuai jobdes kmu puasa2 dzalim gtu pukpukk senior junioritas,anger
yaallah pacar nerimo gemati gak pelit bayarin makan suka ngajak duluan gak rewel biar sakit hati ilang amin,sadness
2minggu   layan yg langgan setia dm dm kalo gak lanjut nya bahas timeline yg ngurusin dm udah kagak bener bales nya,anger
sepakat  sesat orang larang sholat bangun diri kafir salah satu gereja banyak nonton mak lampir lindung allaah swt,anger
bongluh terima kasih anies - sandi krn udh jalanin ide program ahok jgn dibully gw curiga jgn2 luh org emang bisa ngebully doang,anger
iya mau nikah lalak na nu manaaaaaaa sih enak calon bantal guling peluk aja hamdalah,sadness
ku udh prepare maksimal pake receh khas anak sekolah macem  orgnya ga boongan klo keluarga lg butuh yaudah kasih yg jg janjiin balikin ekspektasi kadang suk,sadness
inget jaman sd kelas 3-4an pulang sekolah mampir rumah  main nonton meteor garden mamah mandi makan pulang kalo udah telepon mamah haha,happy
cc in cebong2 dungu maksd hati ken cari salah   lwat pohon plastik bongkar skandal kasi ahok 2019gantipresiden,anger
lokasi kamar lantai 3 hujuuung protes berisik banget anjir kost-an ulang tahun siram,anger
batalin sampah made in jerman yg lanjur ada gub sebelumnnya gimana belah biar ahoker happy kerja nyinyirin gubernur anies bae,anger
anggota komite medik rs sy kdg bicara death case rapat komite medik bicara pasien yg tinggal dlm awat rs senang wlopun pasien,sadness
kabur bangga kecut imam mesum kabur trus org goblog lu yg bain krn takut ga msk surga ajaib,anger
ig line kasih line wa ga aja playstorenya biar udh paket ig wa line mobile legend,anger
yaudah tuh situ hopeless pdhl niat tuh ngebahagiain dgn usaha mikir lg yg ngewujudin wish thn kecuali,sadness
kelaperan stasiun beli paket es teh  roti o duduk nyruput es teh belah org2 sholat syaitonirojim,sadness
lhahhh gtu dpet duit tp ga ngerjain kerja org pc situ kah ga enak ketua pc nya mentang2 digituin ya sabar2 ra senyumin aja,anger
nasip w adek w  sama2 ga niat daftar poltekkes cabut pas tes ngasal isi gada harap masuk situ ujung2nya  terima  cmn gue jurus sehat lingkung bidan,happy
oldmoneygakngerasain pas istirahat ga jajan  ken main bekel kelas main benteng lapang haha btw i miss about it,happy
salah teman sakit sakit hati sy dapat sakit yg patah hati sakit tindak dokter yakin sy iya maaf ajar paham sakit,sadness
 kasi si anas orang percaya ente korupsi fakta kasasi artidjo pensiun maksud ente harap putus artidjo yg nambah hukum 14 thn telikung hakim ,anger
transj gw diri baik hati kasih duduk tua  tp si tua gak eehh cowo gak sopan yg dudukin duduk hadeehhh,anger
dar idung meler trs wkt terawih tenggorok sakit yaps makan jd cair hehehe,sadness
ngebahas travel sm si eman buka luka rangkai luka yg agen travel oknum2nya what the worst can happen to you,sadness
yg ceritain takut yg baca tarik perempuan because i am kinda possessive bitch for these things,fear
jebak kacung muhrsimam  umat muslimtokoh agamaprabowo mlkukan konsultasi keagamaanapanya yg turun kelaskelas bulu kelas bantamalkafirun tdk pahamaplg politis kelas ecek2modalnya fitnah maki2nyinyircuma,anger
 ente bilang hakim artidjo malaikat ya hakim artidjo dasar fakta2 sidang buta korupsi yg bukti2nya yg malaikat karna doy,anger
asli sih kemaren saing dota aja udah puyeng capernya dese nambah pubg ngechat ngirim gambar peringkat doang kesel diubun ubun,anger
klw niat knl bls dgn niat  klw cuekin y cuekin emng gw rugi hilang loe hadeh loe salah orang broo,anger
gw bilang baca benerrr laku lo,anger
lu psi yg manfaat pengecutpenjilattukang fitnah ton gw teka tekipartai partai yg ideologi dendambermental jongosdan dosponsori taipan brengsek testiq,anger
ya gusti coba syantik nempel banget pala emang manjaahh ken dimanjahhh emang cantikkk sok cantikkk,sadness
 aja bukti napi koruptor hp penjara sdh langgar atur dg enak langgar atur tanda karakter,anger
paksa bwt knl gw paksa bwt ml gw yg gw gak suka chat gak pernh bls gilir gw gak bls loe sakit gak hahaha makan tuh ucap loe sendri,anger
mayoritas kakak dateng pulang kerja pakai pakai kerja bayang gitu 2 aamiin posisi udah,happy
jam 3 nongol jg eh sampe jam 4 ditelponin bilang tkp kosan yg 2 lantai kamar super gede udah lengang bgt nungguin waswas sms jemput,fear
ati2 sis  leptopku abis update trs restart jd black screen pointernya muter2 trs ga log in restore ga krn ga sengaja hapus,fear
dungu  buyback indosat ajang debat spontan sesi debat anis tuduh kubu prabowo dukung mafia elu bantah,anger
katacuma selogankyk ria pancasila bukti  presiden lu dikatain dungu diamajaib saran  mulut nyata mohon disingkron,anger
cuman beda si emang adek gue suka gt bau2 sehat jd emang niat gue emang aje daptar2 aja maklum pas takut ga kuliah tp asa si kuliah tmpt yg passion kesan nya kayak budak nilai,fear
well yg bal nature lumayan awet bau td sore iseng usap2 tangan trus ditempelin bantal ku tinggal pergi jam 2 jam ehh bau ninggal lumayan alternatif untuk yg wahing kena farfumm,happy
hati gw udah kecewa sakit hati loe blok gw ehmmm harap gw knl loe loe dm ribu kali gak gw ladenin ken tau gw knl loe rasain gmna chat gk buka buka gak bls,anger
rt  suka kopi sama suka jalan jalan dengan suka kau suka suka,sadness
loe blok twiter gw gw udah gak duli hilang gw tumbuh seribuh inget y gw kost sendri kpn yg gw gw loe bangga udah blok gw oke byee,anger
jgn tau korupsi uang hambur utk negara dprri pegang amanah rakyat rakyat suara lantang rakyat hormat hormat amanah rakyat cam,anger
gw dengerin lagu2 zayn malik gw benci banget ma doi gara2 1d dah gitu gaya tengil semenjak rilis lagu pillow talk blh wqwq trus deh skrg suka dengerin lagu2nya terkadang manusia jilat ludah,love
udah maghrib si supir cerita klo feeling ngga enak bgt carter mimpi celaka gitu2 bener2 takut jadi inti ngga jemput repotin klg jg malu sen travel aja ga pinter,fear
diam lawan yg memparalat hukum dgn tuju kuasa  diam lawan front linernya komunis kedok pancasila,anger
ku tatap wajah temu getar jiwa kau senyum pada i love u armyselcaday,love
senyum ramah lohh fansnya angkuh rodo ngadoh piee ngono nek rasakne sumpah wagu mas polah,anger
adek kosan pinjem tupperware w yg sebenernya w bawa pulang kamis dese isi rendang trus dimasukin freezer she just sent me to hell,anger
rangorang sibuk mikirin nastar sy mikirin gimana needle automatic microneedlingnya dateng apparently im so behind at kultur lebaran as if eating nastar is religous moment,sadness
